Review real;Review predicha;Diferencia;Modelo
1,0;3,58;-2,58;Random Forest
4,0;4,8;-0,8;Random Forest
1,0;2,72;-1,72;Random Forest
5,0;4,51;0,49;Random Forest
4,0;3,12;0,88;Random Forest
5,0;3,49;1,51;Random Forest
5,0;4,73;0,27;Random Forest
5,0;3,72;1,28;Random Forest
3,0;4,63;-1,63;Random Forest
1,0;1,52;-0,52;Random Forest
4,0;4,63;-0,63;Random Forest
5,0;3,49;1,51;Random Forest
5,0;4,62;0,38;Random Forest
5,0;5,0;0,0;Random Forest
5,0;4,73;0,27;Random Forest
4,0;4,87;-0,87;Random Forest
5,0;4,12;0,88;Random Forest
1,0;4,57;-3,57;Random Forest
1,0;4,79;-3,79;Random Forest
5,0;4,66;0,34;Random Forest
5,0;4,62;0,38;Random Forest
4,0;3,22;0,78;Random Forest
3,0;3,73;-0,73;Random Forest
5,0;3,84;1,16;Random Forest
5,0;4,46;0,54;Random Forest
3,5;4,55;-1,05;Random Forest
5,0;2,96;2,04;Random Forest
5,0;4,05;0,95;Random Forest
3,0;4,18;-1,18;Random Forest
4,0;4,02;-0,02;Random Forest
1,0;1,6;-0,6;Random Forest
1,0;3,46;-2,46;Random Forest
5,0;4,64;0,36;Random Forest
5,0;4,58;0,42;Random Forest
5,0;3,8;1,2;Random Forest
5,0;4,61;0,39;Random Forest
2,0;1,94;0,06;Random Forest
3,0;4,63;-1,63;Random Forest
1,0;1,94;-0,94;Random Forest
5,0;4,89;0,11;Random Forest
5,0;4,37;0,63;Random Forest
5,0;3,09;1,91;Random Forest
3,0;4,49;-1,49;Random Forest
5,0;4,61;0,39;Random Forest
4,0;4,66;-0,66;Random Forest
5,0;4,2;0,8;Random Forest
4,0;4,57;-0,57;Random Forest
5,0;4,53;0,47;Random Forest
5,0;3,79;1,21;Random Forest
4,0;4,0;0,0;Random Forest
4,0;4,66;-0,66;Random Forest
5,0;4,6;0,4;Random Forest
5,0;4,64;0,36;Random Forest
3,0;3,9;-0,9;Random Forest
4,0;4,75;-0,75;Random Forest
4,0;3,84;0,16;Random Forest
5,0;4,78;0,22;Random Forest
5,0;3,54;1,46;Random Forest
4,0;4,39;-0,39;Random Forest
1,0;2,66;-1,66;Random Forest
5,0;4,29;0,71;Random Forest
5,0;3,98;1,02;Random Forest
1,0;4,56;-3,56;Random Forest
4,0;4,49;-0,49;Random Forest
1,0;3,52;-2,52;Random Forest
5,0;3,9;1,1;Random Forest
5,0;4,76;0,24;Random Forest
5,0;4,02;0,98;Random Forest
2,0;4,6;-2,6;Random Forest
1,0;2,32;-1,32;Random Forest
5,0;3,44;1,56;Random Forest
5,0;4,36;0,64;Random Forest
4,0;3,46;0,54;Random Forest
5,0;3,41;1,59;Random Forest
4,0;4,21;-0,21;Random Forest
5,0;4,67;0,33;Random Forest
1,0;4,22;-3,22;Random Forest
5,0;4,82;0,18;Random Forest
5,0;4,19;0,81;Random Forest
5,0;3,84;1,16;Random Forest
5,0;4,51;0,49;Random Forest
4,0;4,01;-0,01;Random Forest
3,0;4,8;-1,8;Random Forest
4,0;4,56;-0,56;Random Forest
4,0;4,22;-0,22;Random Forest
1,0;1,53;-0,53;Random Forest
3,0;3,91;-0,91;Random Forest
5,0;4,35;0,65;Random Forest
5,0;3,79;1,21;Random Forest
5,0;4,75;0,25;Random Forest
4,0;1,31;2,69;Random Forest
5,0;4,04;0,96;Random Forest
5,0;4,59;0,41;Random Forest
0,0;1,94;-1,94;Random Forest
5,0;3,86;1,14;Random Forest
5,0;4,38;0,62;Random Forest
3,0;4,28;-1,28;Random Forest
5,0;4,56;0,44;Random Forest
4,0;4,87;-0,87;Random Forest
5,0;4,86;0,14;Random Forest
1,0;4,48;-3,48;Random Forest
3,0;4,29;-1,29;Random Forest
2,0;2,26;-0,26;Random Forest
5,0;3,81;1,19;Random Forest
4,0;4,07;-0,07;Random Forest
3,0;4,4;-1,4;Random Forest
5,0;4,65;0,35;Random Forest
5,0;4,65;0,35;Random Forest
4,0;3,84;0,16;Random Forest
2,0;1,48;0,52;Random Forest
5,0;3,44;1,56;Random Forest
5,0;4,38;0,62;Random Forest
5,0;4,72;0,28;Random Forest
4,0;4,47;-0,47;Random Forest
3,0;4,32;-1,32;Random Forest
4,0;3,9;0,1;Random Forest
5,0;3,89;1,11;Random Forest
1,0;1,51;-0,51;Random Forest
5,0;4,55;0,45;Random Forest
4,0;3,9;0,1;Random Forest
3,0;4,43;-1,43;Random Forest
5,0;4,69;0,31;Random Forest
5,0;4,69;0,31;Random Forest
1,0;4,39;-3,39;Random Forest
2,0;4,41;-2,41;Random Forest
4,0;4,4;-0,4;Random Forest
4,0;4,73;-0,73;Random Forest
5,0;3,86;1,14;Random Forest
5,0;4,63;0,37;Random Forest
5,0;4,73;0,27;Random Forest
4,0;1,46;2,54;Random Forest
4,0;4,59;-0,59;Random Forest
5,0;4,47;0,53;Random Forest
5,0;4,4;0,6;Random Forest
5,0;4,66;0,34;Random Forest
5,0;3,61;1,39;Random Forest
3,0;4,92;-1,92;Random Forest
5,0;4,36;0,64;Random Forest
5,0;3,31;1,69;Random Forest
3,0;4,7;-1,7;Random Forest
5,0;2,58;2,42;Random Forest
1,0;3,5;-2,5;Random Forest
5,0;4,91;0,09;Random Forest
5,0;4,38;0,62;Random Forest
5,0;4,41;0,59;Random Forest
5,0;2,48;2,52;Random Forest
5,0;3,85;1,15;Random Forest
5,0;4,05;0,95;Random Forest
4,0;3,41;0,59;Random Forest
4,0;4,88;-0,88;Random Forest
5,0;4,41;0,59;Random Forest
5,0;4,49;0,51;Random Forest
5,0;3,68;1,32;Random Forest
2,0;2,93;-0,93;Random Forest
4,0;4,03;-0,03;Random Forest
5,0;2,66;2,34;Random Forest
4,0;3,76;0,24;Random Forest
5,0;4,41;0,59;Random Forest
2,0;1,55;0,45;Random Forest
5,0;4,44;0,56;Random Forest
1,0;3,55;-2,55;Random Forest
5,0;4,34;0,66;Random Forest
1,0;1,51;-0,51;Random Forest
5,0;4,02;0,98;Random Forest
5,0;3,65;1,35;Random Forest
4,0;4,46;-0,46;Random Forest
4,0;4,26;-0,26;Random Forest
5,0;4,43;0,57;Random Forest
4,0;4,32;-0,32;Random Forest
4,0;4,81;-0,81;Random Forest
5,0;4,45;0,55;Random Forest
4,0;4,4;-0,4;Random Forest
5,0;4,75;0,25;Random Forest
3,0;3,16;-0,16;Random Forest
4,0;4,82;-0,82;Random Forest
2,0;2,41;-0,41;Random Forest
5,0;4,68;0,32;Random Forest
2,0;2,52;-0,52;Random Forest
4,0;4,12;-0,12;Random Forest
1,0;2,08;-1,08;Random Forest
4,0;4,55;-0,55;Random Forest
5,0;3,78;1,22;Random Forest
5,0;4,28;0,72;Random Forest
3,0;4,29;-1,29;Random Forest
5,0;4,28;0,72;Random Forest
5,0;3,0;2,0;Random Forest
5,0;4,06;0,94;Random Forest
3,0;4,45;-1,45;Random Forest
5,0;4,26;0,74;Random Forest
5,0;4,17;0,83;Random Forest
4,0;4,33;-0,33;Random Forest
5,0;1,57;3,43;Random Forest
5,0;4,21;0,79;Random Forest
2,0;4,51;-2,51;Random Forest
5,0;3,05;1,95;Random Forest
5,0;4,26;0,74;Random Forest
4,0;4,36;-0,36;Random Forest
5,0;4,6;0,4;Random Forest
5,0;4,56;0,44;Random Forest
5,0;4,36;0,64;Random Forest
5,0;3,2;1,8;Random Forest
3,0;3,94;-0,94;Random Forest
1,0;3,97;-2,97;Random Forest
5,0;4,38;0,62;Random Forest
4,0;4,52;-0,52;Random Forest
5,0;4,2;0,8;Random Forest
4,0;4,62;-0,62;Random Forest
5,0;4,41;0,59;Random Forest
5,0;3,6;1,4;Random Forest
5,0;4,26;0,74;Random Forest
1,0;4,11;-3,11;Random Forest
5,0;4,5;0,5;Random Forest
1,0;4,4;-3,4;Random Forest
1,0;1,05;-0,05;Random Forest
5,0;4,77;0,23;Random Forest
1,0;1,39;-0,39;Random Forest
5,0;4,05;0,95;Random Forest
5,0;4,28;0,72;Random Forest
3,0;3,98;-0,98;Random Forest
5,0;2,71;2,29;Random Forest
5,0;3,8;1,2;Random Forest
5,0;4,29;0,71;Random Forest
5,0;4,08;0,92;Random Forest
5,0;2,94;2,06;Random Forest
5,0;4,65;0,35;Random Forest
5,0;4,07;0,93;Random Forest
5,0;4,93;0,07;Random Forest
5,0;4,72;0,28;Random Forest
5,0;5,0;0,0;Random Forest
5,0;4,04;0,96;Random Forest
5,0;4,64;0,36;Random Forest
5,0;4,5;0,5;Random Forest
3,0;1,82;1,18;Random Forest
4,0;4,37;-0,37;Random Forest
5,0;3,86;1,14;Random Forest
5,0;3,89;1,11;Random Forest
3,0;4,06;-1,06;Random Forest
4,0;4,37;-0,37;Random Forest
4,0;4,7;-0,7;Random Forest
5,0;4,96;0,04;Random Forest
5,0;4,65;0,35;Random Forest
3,0;4,1;-1,1;Random Forest
5,0;3,9;1,1;Random Forest
5,0;3,68;1,32;Random Forest
5,0;4,0;1,0;Random Forest
5,0;4,88;0,12;Random Forest
2,0;4,1;-2,1;Random Forest
4,0;4,02;-0,02;Random Forest
3,0;2,24;0,76;Random Forest
5,0;3,9;1,1;Random Forest
5,0;4,84;0,16;Random Forest
4,0;3,68;0,32;Random Forest
1,0;3,86;-2,86;Random Forest
5,0;4,78;0,22;Random Forest
3,0;4,04;-1,04;Random Forest
5,0;4,34;0,66;Random Forest
5,0;4,25;0,75;Random Forest
3,0;3,7;-0,7;Random Forest
5,0;4,73;0,27;Random Forest
1,0;2,21;-1,21;Random Forest
5,0;4,26;0,74;Random Forest
4,0;3,09;0,91;Random Forest
5,0;4,24;0,76;Random Forest
1,0;3,64;-2,64;Random Forest
5,0;4,46;0,54;Random Forest
5,0;4,27;0,73;Random Forest
5,0;4,13;0,87;Random Forest
5,0;4,4;0,6;Random Forest
1,0;1,14;-0,14;Random Forest
5,0;4,49;0,51;Random Forest
5,0;4,58;0,42;Random Forest
5,0;2,07;2,93;Random Forest
5,0;4,43;0,57;Random Forest
3,0;1,0;2,0;Random Forest
3,0;4,12;-1,12;Random Forest
5,0;4,51;0,49;Random Forest
5,0;2,44;2,56;Random Forest
3,0;4,8;-1,8;Random Forest
1,0;2,52;-1,52;Random Forest
5,0;4,47;0,53;Random Forest
4,0;2,07;1,93;Random Forest
5,0;4,83;0,17;Random Forest
5,0;4,33;0,67;Random Forest
4,0;4,48;-0,48;Random Forest
5,0;3,69;1,31;Random Forest
5,0;4,16;0,84;Random Forest
5,0;3,71;1,29;Random Forest
5,0;4,16;0,84;Random Forest
3,0;4,4;-1,4;Random Forest
5,0;3,04;1,96;Random Forest
5,0;3,26;1,74;Random Forest
5,0;3,96;1,04;Random Forest
5,0;4,23;0,77;Random Forest
4,0;4,32;-0,32;Random Forest
5,0;4,02;0,98;Random Forest
5,0;4,97;0,03;Random Forest
5,0;4,59;0,41;Random Forest
5,0;4,73;0,27;Random Forest
5,0;4,58;0,42;Random Forest
5,0;4,7;0,3;Random Forest
5,0;4,71;0,29;Random Forest
5,0;4,85;0,15;Random Forest
5,0;3,04;1,96;Random Forest
5,0;4,32;0,68;Random Forest
3,0;4,53;-1,53;Random Forest
1,0;1,16;-0,16;Random Forest
5,0;4,59;0,41;Random Forest
5,0;4,52;0,48;Random Forest
5,0;4,34;0,66;Random Forest
5,0;4,06;0,94;Random Forest
1,0;4,48;-3,48;Random Forest
4,0;4,7;-0,7;Random Forest
5,0;3,03;1,97;Random Forest
5,0;3,87;1,13;Random Forest
1,0;4,22;-3,22;Random Forest
5,0;3,54;1,46;Random Forest
4,0;4,79;-0,79;Random Forest
5,0;4,48;0,52;Random Forest
5,0;4,67;0,33;Random Forest
5,0;4,9;0,1;Random Forest
4,0;4,71;-0,71;Random Forest
4,0;4,61;-0,61;Random Forest
5,0;4,29;0,71;Random Forest
3,0;4,03;-1,03;Random Forest
5,0;4,27;0,73;Random Forest
1,0;3,79;-2,79;Random Forest
5,0;3,68;1,32;Random Forest
5,0;4,61;0,39;Random Forest
5,0;4,19;0,81;Random Forest
5,0;3,43;1,57;Random Forest
1,0;2,74;-1,74;Random Forest
4,0;4,75;-0,75;Random Forest
3,0;4,88;-1,88;Random Forest
5,0;4,91;0,09;Random Forest
5,0;3,92;1,08;Random Forest
5,0;3,71;1,29;Random Forest
1,0;4,31;-3,31;Random Forest
3,0;4,7;-1,7;Random Forest
5,0;4,18;0,82;Random Forest
3,0;4,12;-1,12;Random Forest
4,0;4,94;-0,94;Random Forest
5,0;4,92;0,08;Random Forest
5,0;4,4;0,6;Random Forest
3,0;3,08;-0,08;Random Forest
4,5;3,77;0,73;Random Forest
5,0;4,3;0,7;Random Forest
4,0;4,26;-0,26;Random Forest
1,0;3,97;-2,97;Random Forest
5,0;3,5;1,5;Random Forest
5,0;3,44;1,56;Random Forest
5,0;3,98;1,02;Random Forest
5,0;4,26;0,74;Random Forest
5,0;4,48;0,52;Random Forest
5,0;3,94;1,06;Random Forest
4,0;3,91;0,09;Random Forest
5,0;3,91;1,09;Random Forest
1,0;1,14;-0,14;Random Forest
5,0;3,95;1,05;Random Forest
5,0;3,87;1,13;Random Forest
5,0;4,28;0,72;Random Forest
4,0;4,33;-0,33;Random Forest
3,5;2,84;0,66;Random Forest
5,0;4,74;0,26;Random Forest
5,0;4,04;0,96;Random Forest
5,0;4,63;0,37;Random Forest
4,0;4,58;-0,58;Random Forest
5,0;3,79;1,21;Random Forest
5,0;3,71;1,29;Random Forest
4,0;4,49;-0,49;Random Forest
4,0;3,93;0,07;Random Forest
1,0;4,03;-3,03;Random Forest
5,0;4,22;0,78;Random Forest
5,0;3,72;1,28;Random Forest
5,0;3,79;1,21;Random Forest
5,0;4,01;0,99;Random Forest
5,0;3,18;1,82;Random Forest
5,0;4,24;0,76;Random Forest
3,0;3,48;-0,48;Random Forest
5,0;4,62;0,38;Random Forest
5,0;2,72;2,28;Random Forest
2,0;4,3;-2,3;Random Forest
5,0;4,13;0,87;Random Forest
5,0;4,68;0,32;Random Forest
5,0;4,06;0,94;Random Forest
1,0;2,08;-1,08;Random Forest
5,0;4,43;0,57;Random Forest
5,0;4,46;0,54;Random Forest
5,0;2,33;2,67;Random Forest
4,0;4,13;-0,13;Random Forest
3,0;2,18;0,82;Random Forest
5,0;4,92;0,08;Random Forest
5,0;4,94;0,06;Random Forest
5,0;4,33;0,67;Random Forest
3,0;5,0;-2,0;Random Forest
5,0;4,8;0,2;Random Forest
5,0;4,98;0,02;Random Forest
1,0;1,12;-0,12;Random Forest
5,0;2,18;2,82;Random Forest
5,0;4,55;0,45;Random Forest
3,0;3,36;-0,36;Random Forest
5,0;4,13;0,87;Random Forest
5,0;4,94;0,06;Random Forest
5,0;4,29;0,71;Random Forest
1,0;4,44;-3,44;Random Forest
5,0;4,98;0,02;Random Forest
2,0;4,85;-2,85;Random Forest
1,0;4,57;-3,57;Random Forest
5,0;4,5;0,5;Random Forest
1,0;4,41;-3,41;Random Forest
1,0;4,4;-3,4;Random Forest
5,0;4,88;0,12;Random Forest
4,0;4,62;-0,62;Random Forest
5,0;3,52;1,48;Random Forest
5,0;4,18;0,82;Random Forest
5,0;4,66;0,34;Random Forest
5,0;3,99;1,01;Random Forest
4,0;4,58;-0,58;Random Forest
4,0;3,7;0,3;Random Forest
1,0;3,96;-2,96;Random Forest
5,0;4,54;0,46;Random Forest
5,0;4,28;0,72;Random Forest
5,0;4,09;0,91;Random Forest
5,0;4,17;0,83;Random Forest
3,0;3,63;-0,63;Random Forest
3,0;3,05;-0,05;Random Forest
5,0;4,51;0,49;Random Forest
3,0;4,37;-1,37;Random Forest
5,0;4,76;0,24;Random Forest
5,0;4,61;0,39;Random Forest
4,0;2,97;1,03;Random Forest
5,0;4,54;0,46;Random Forest
4,0;4,16;-0,16;Random Forest
5,0;4,47;0,53;Random Forest
2,0;3,55;-1,55;Random Forest
5,0;4,22;0,78;Random Forest
5,0;4,42;0,58;Random Forest
5,0;3,27;1,73;Random Forest
4,0;4,72;-0,72;Random Forest
3,0;4,79;-1,79;Random Forest
1,0;1,09;-0,09;Random Forest
2,0;4,25;-2,25;Random Forest
1,0;3,86;-2,86;Random Forest
4,0;4,05;-0,05;Random Forest
5,0;4,22;0,78;Random Forest
3,0;4,58;-1,58;Random Forest
5,0;4,24;0,76;Random Forest
4,0;3,73;0,27;Random Forest
5,0;4,65;0,35;Random Forest
5,0;3,96;1,04;Random Forest
5,0;3,73;1,27;Random Forest
1,0;3,74;-2,74;Random Forest
5,0;4,5;0,5;Random Forest
1,0;4,78;-3,78;Random Forest
5,0;4,35;0,65;Random Forest
0,0;4,37;-4,37;Random Forest
5,0;4,39;0,61;Random Forest
4,0;4,26;-0,26;Random Forest
5,0;2,75;2,25;Random Forest
5,0;4,53;0,47;Random Forest
5,0;3,61;1,39;Random Forest
5,0;3,8;1,2;Random Forest
1,0;4,54;-3,54;Random Forest
1,0;2,3;-1,3;Random Forest
4,0;4,25;-0,25;Random Forest
5,0;3,95;1,05;Random Forest
5,0;4,51;0,49;Random Forest
5,0;3,8;1,2;Random Forest
5,0;4,12;0,88;Random Forest
5,0;4,06;0,94;Random Forest
1,0;1,55;-0,55;Random Forest
5,0;4,1;0,9;Random Forest
5,0;4,11;0,89;Random Forest
5,0;4,02;0,98;Random Forest
5,0;3,01;1,99;Random Forest
5,0;4,89;0,11;Random Forest
5,0;4,41;0,59;Random Forest
5,0;3,82;1,18;Random Forest
1,0;2,39;-1,39;Random Forest
2,0;4,46;-2,46;Random Forest
5,0;3,94;1,06;Random Forest
5,0;3,06;1,94;Random Forest
5,0;4,53;0,47;Random Forest
1,0;4,31;-3,31;Random Forest
5,0;3,69;1,31;Random Forest
5,0;4,19;0,81;Random Forest
5,0;3,31;1,69;Random Forest
5,0;4,95;0,05;Random Forest
5,0;1,52;3,48;Random Forest
4,0;4,43;-0,43;Random Forest
4,0;3,67;0,33;Random Forest
5,0;4,91;0,09;Random Forest
3,0;4,82;-1,82;Random Forest
5,0;4,51;0,49;Random Forest
5,0;4,1;0,9;Random Forest
4,0;4,48;-0,48;Random Forest
5,0;4,42;0,58;Random Forest
4,0;4,79;-0,79;Random Forest
5,0;4,83;0,17;Random Forest
2,0;4,51;-2,51;Random Forest
5,0;1,1;3,9;Random Forest
5,0;3,82;1,18;Random Forest
5,0;4,48;0,52;Random Forest
4,5;4,31;0,19;Random Forest
5,0;4,3;0,7;Random Forest
1,0;2,22;-1,22;Random Forest
5,0;4,6;0,4;Random Forest
5,0;4,4;0,6;Random Forest
4,0;4,1;-0,1;Random Forest
5,0;4,92;0,08;Random Forest
5,0;3,51;1,49;Random Forest
5,0;4,53;0,47;Random Forest
1,0;3,32;-2,32;Random Forest
3,0;4,39;-1,39;Random Forest
1,0;3,63;-2,63;Random Forest
5,0;4,38;0,62;Random Forest
5,0;1,93;3,07;Random Forest
5,0;4,92;0,08;Random Forest
5,0;4,5;0,5;Random Forest
5,0;3,88;1,12;Random Forest
4,0;3,25;0,75;Random Forest
4,0;3,81;0,19;Random Forest
5,0;4,82;0,18;Random Forest
5,0;4,47;0,53;Random Forest
5,0;4,56;0,44;Random Forest
5,0;4,3;0,7;Random Forest
5,0;4,54;0,46;Random Forest
5,0;4,85;0,15;Random Forest
4,0;3,51;0,49;Random Forest
5,0;4,38;0,62;Random Forest
1,0;1,78;-0,78;Random Forest
4,0;4,64;-0,64;Random Forest
5,0;4,49;0,51;Random Forest
5,0;4,35;0,65;Random Forest
4,0;4,89;-0,89;Random Forest
3,0;3,78;-0,78;Random Forest
4,0;4,47;-0,47;Random Forest
5,0;4,68;0,32;Random Forest
3,0;4,68;-1,68;Random Forest
4,0;4,57;-0,57;Random Forest
5,0;4,83;0,17;Random Forest
5,0;4,06;0,94;Random Forest
3,0;4,32;-1,32;Random Forest
5,0;3,6;1,4;Random Forest
4,0;4,71;-0,71;Random Forest
5,0;3,82;1,18;Random Forest
5,0;4,04;0,96;Random Forest
4,0;4,83;-0,83;Random Forest
3,0;4,39;-1,39;Random Forest
1,0;4,29;-3,29;Random Forest
1,0;3,72;-2,72;Random Forest
0,0;1,65;-1,65;Random Forest
4,0;4,44;-0,44;Random Forest
4,0;4,82;-0,82;Random Forest
5,0;3,87;1,13;Random Forest
1,0;3,09;-2,09;Random Forest
5,0;3,61;1,39;Random Forest
4,0;4,77;-0,77;Random Forest
1,0;4,53;-3,53;Random Forest
5,0;4,83;0,17;Random Forest
4,0;4,83;-0,83;Random Forest
5,0;4,14;0,86;Random Forest
3,0;4,52;-1,52;Random Forest
1,0;1,6;-0,6;Random Forest
5,0;4,27;0,73;Random Forest
5,0;4,47;0,53;Random Forest
4,0;3,71;0,29;Random Forest
5,0;4,6;0,4;Random Forest
4,0;4,43;-0,43;Random Forest
5,0;3,98;1,02;Random Forest
5,0;4,66;0,34;Random Forest
1,0;4,56;-3,56;Random Forest
4,0;4,46;-0,46;Random Forest
4,0;4,62;-0,62;Random Forest
5,0;4,63;0,37;Random Forest
4,0;4,47;-0,47;Random Forest
3,0;4,74;-1,74;Random Forest
5,0;4,37;0,63;Random Forest
5,0;4,81;0,19;Random Forest
5,0;4,81;0,19;Random Forest
5,0;4,55;0,45;Random Forest
4,0;3,82;0,18;Random Forest
3,0;4,21;-1,21;Random Forest
4,0;2,3;1,7;Random Forest
5,0;3,95;1,05;Random Forest
5,0;4,27;0,73;Random Forest
5,0;4,66;0,34;Random Forest
5,0;4,59;0,41;Random Forest
5,0;4,08;0,92;Random Forest
4,0;3,13;0,87;Random Forest
5,0;4,5;0,5;Random Forest
5,0;4,26;0,74;Random Forest
4,0;3,13;0,87;Random Forest
4,0;4,07;-0,07;Random Forest
5,0;3,91;1,09;Random Forest
2,0;4,73;-2,73;Random Forest
4,0;4,69;-0,69;Random Forest
5,0;4,96;0,04;Random Forest
5,0;4,98;0,02;Random Forest
4,0;4,43;-0,43;Random Forest
5,0;4,05;0,95;Random Forest
5,0;4,17;0,83;Random Forest
3,0;3,6;-0,6;Random Forest
5,0;4,39;0,61;Random Forest
5,0;4,26;0,74;Random Forest
5,0;3,38;1,62;Random Forest
5,0;4,72;0,28;Random Forest
5,0;4,54;0,46;Random Forest
5,0;3,19;1,81;Random Forest
5,0;4,19;0,81;Random Forest
5,0;3,9;1,1;Random Forest
5,0;3,35;1,65;Random Forest
5,0;4,16;0,84;Random Forest
4,0;2,6;1,4;Random Forest
3,0;3,39;-0,39;Random Forest
5,0;4,15;0,85;Random Forest
4,0;4,01;-0,01;Random Forest
5,0;2,61;2,39;Random Forest
5,0;2,33;2,67;Random Forest
5,0;4,16;0,84;Random Forest
4,0;3,67;0,33;Random Forest
4,0;4,49;-0,49;Random Forest
4,0;4,7;-0,7;Random Forest
4,0;4,36;-0,36;Random Forest
4,0;4,94;-0,94;Random Forest
4,0;3,92;0,08;Random Forest
4,0;4,13;-0,13;Random Forest
5,0;4,33;0,67;Random Forest
1,0;4,33;-3,33;Random Forest
5,0;4,66;0,34;Random Forest
5,0;4,35;0,65;Random Forest
5,0;4,96;0,04;Random Forest
5,0;4,48;0,52;Random Forest
5,0;4,51;0,49;Random Forest
5,0;4,74;0,26;Random Forest
5,0;3,67;1,33;Random Forest
4,0;4,41;-0,41;Random Forest
4,0;4,45;-0,45;Random Forest
0,0;3,03;-3,03;Random Forest
5,0;4,53;0,47;Random Forest
1,0;4,61;-3,61;Random Forest
5,0;4,02;0,98;Random Forest
3,0;3,63;-0,63;Random Forest
5,0;4,88;0,12;Random Forest
4,0;4,54;-0,54;Random Forest
5,0;3,64;1,36;Random Forest
4,0;5,0;-1,0;Random Forest
5,0;3,69;1,31;Random Forest
5,0;4,81;0,19;Random Forest
5,0;4,59;0,41;Random Forest
4,0;4,1;-0,1;Random Forest
5,0;4,61;0,39;Random Forest
5,0;4,03;0,97;Random Forest
1,0;3,2;-2,2;Random Forest
5,0;4,18;0,82;Random Forest
5,0;4,44;0,56;Random Forest
4,0;4,33;-0,33;Random Forest
5,0;4,6;0,4;Random Forest
1,0;3,12;-2,12;Random Forest
5,0;4,06;0,94;Random Forest
1,0;4,31;-3,31;Random Forest
5,0;4,6;0,4;Random Forest
4,0;4,72;-0,72;Random Forest
5,0;4,2;0,8;Random Forest
4,0;3,69;0,31;Random Forest
5,0;4,96;0,04;Random Forest
2,0;4,33;-2,33;Random Forest
5,0;4,18;0,82;Random Forest
5,0;4,4;0,6;Random Forest
5,0;4,5;0,5;Random Forest
5,0;3,98;1,02;Random Forest
5,0;3,62;1,38;Random Forest
5,0;4,65;0,35;Random Forest
4,0;4,47;-0,47;Random Forest
5,0;4,45;0,55;Random Forest
5,0;4,47;0,53;Random Forest
5,0;4,3;0,7;Random Forest
5,0;4,79;0,21;Random Forest
1,0;3,81;-2,81;Random Forest
5,0;4,32;0,68;Random Forest
5,0;4,38;0,62;Random Forest
1,0;2,6;-1,6;Random Forest
5,0;4,69;0,31;Random Forest
5,0;4,3;0,7;Random Forest
5,0;4,87;0,13;Random Forest
5,0;3,97;1,03;Random Forest
5,0;4,17;0,83;Random Forest
4,0;4,39;-0,39;Random Forest
2,0;4,78;-2,78;Random Forest
5,0;4,17;0,83;Random Forest
1,0;4,36;-3,36;Random Forest
5,0;4,43;0,57;Random Forest
3,0;4,9;-1,9;Random Forest
4,0;4,92;-0,92;Random Forest
5,0;4,74;0,26;Random Forest
4,0;4,43;-0,43;Random Forest
3,0;4,73;-1,73;Random Forest
5,0;4,72;0,28;Random Forest
5,0;4,91;0,09;Random Forest
5,0;2,93;2,07;Random Forest
5,0;2,84;2,16;Random Forest
5,0;1,88;3,12;Random Forest
4,0;4,48;-0,48;Random Forest
5,0;3,96;1,04;Random Forest
4,0;4,41;-0,41;Random Forest
4,0;3,78;0,22;Random Forest
5,0;4,82;0,18;Random Forest
2,0;4,42;-2,42;Random Forest
3,0;4,83;-1,83;Random Forest
5,0;4,38;0,62;Random Forest
5,0;2,04;2,96;Random Forest
4,0;4,83;-0,83;Random Forest
5,0;4,78;0,22;Random Forest
1,0;2,55;-1,55;Random Forest
2,0;1,71;0,29;Random Forest
5,0;2,76;2,24;Random Forest
5,0;4,94;0,06;Random Forest
5,0;4,43;0,57;Random Forest
5,0;4,14;0,86;Random Forest
5,0;4,97;0,03;Random Forest
5,0;3,93;1,07;Random Forest
5,0;4,62;0,38;Random Forest
5,0;4,78;0,22;Random Forest
5,0;4,96;0,04;Random Forest
1,0;4,81;-3,81;Random Forest
5,0;3,51;1,49;Random Forest
5,0;4,21;0,79;Random Forest
4,0;3,9;0,1;Random Forest
5,0;4,29;0,71;Random Forest
5,0;3,8;1,2;Random Forest
4,0;3,56;0,44;Random Forest
4,0;2,08;1,92;Random Forest
3,0;4,95;-1,95;Random Forest
5,0;3,95;1,05;Random Forest
5,0;4,18;0,82;Random Forest
4,0;4,32;-0,32;Random Forest
5,0;4,04;0,96;Random Forest
1,0;4,5;-3,5;Random Forest
5,0;4,06;0,94;Random Forest
4,0;4,26;-0,26;Random Forest
4,0;4,18;-0,18;Random Forest
5,0;4,74;0,26;Random Forest
3,0;3,86;-0,86;Random Forest
5,0;4,44;0,56;Random Forest
1,0;3,95;-2,95;Random Forest
5,0;4,94;0,06;Random Forest
3,0;3,36;-0,36;Random Forest
4,0;4,85;-0,85;Random Forest
5,0;4,75;0,25;Random Forest
1,0;4,53;-3,53;Random Forest
5,0;4,14;0,86;Random Forest
5,0;4,47;0,53;Random Forest
4,0;4,3;-0,3;Random Forest
5,0;4,85;0,15;Random Forest
5,0;4,45;0,55;Random Forest
5,0;4,26;0,74;Random Forest
2,0;3,98;-1,98;Random Forest
5,0;4,03;0,97;Random Forest
1,0;4,95;-3,95;Random Forest
4,0;3,76;0,24;Random Forest
5,0;4,5;0,5;Random Forest
5,0;3,63;1,37;Random Forest
